REPORT,PUBLISH_DATE,PUBLISH_DATE_STRING,MEASURE_CATEGORY,MEASURE_GROUP,MEASURE_ID,MEASURE_NAME,SUBMEASURE_NAME,USNWR_METRIC,MEASURE_DESCRIPTION,MEASURE_TYPE,MEASURE_YEAR,MEASURE_RESULT_STRING_FORMAT,DESIRED_DIRECTION,REPORTING_START_DATE,REPORTING_END_DATE,DATA_SOURCE_1,DATA_SOURCE_2
USNWR - ADULT SPECIALTIES,2024-07-01,2024-2025,SUBMEASURE,GASTROENTEROLOGY AND GI SURGERY,GASTROENTEROLOGY_AND_GI_SURGERY_MORTALITY_RANDOM_EFFECTS_MORTALITY_RANDOM_EFFECTS_MEDICARE_ADVANTAGE,MORTALITY - RANDOM EFFECTS,MORTALITY - RANDOM EFFECTS - MEDICARE ADVANTAGE,Mortality - Random Effects - Medicare Advantage (Outcomes),,,N/A,DECIMAL_2,LOWER,,,,
USNWR - ADULT SPECIALTIES,2025-07-01,2025-2026,SUBMEASURE,GASTROENTEROLOGY AND GI SURGERY,GASTROENTEROLOGY_AND_GI_SURGERY_MORTALITY_RANDOM_EFFECTS_MORTALITY_RANDOM_EFFECTS_MEDICARE_ADVANTAGE,MORTALITY - RANDOM EFFECTS,MORTALITY - RANDOM EFFECTS - MEDICARE ADVANTAGE,Mortality - Random Effects - Medicare Advantage (Outcomes),,,N/A,DECIMAL_2,LOWER,,,,
USNWR - ADULT SPECIALTIES,2024-07-01,2024-2025,SUBMEASURE,GERIATRIC CARE,GERIATRIC_CARE_MORTALITY_RANDOM_EFFECTS_MORTALITY_RANDOM_EFFECTS_MEDICARE_ADVANTAGE,MORTALITY - RANDOM EFFECTS,MORTALITY - RANDOM EFFECTS - MEDICARE ADVANTAGE,Mortality - Random Effects - Medicare Advantage (Outcomes),,,N/A,DECIMAL_2,LOWER,,,,
USNWR - ADULT SPECIALTIES,2025-07-01,2025-2026,SUBMEASURE,GERIATRIC CARE,GERIATRIC_CARE_MORTALITY_RANDOM_EFFECTS_MORTALITY_RANDOM_EFFECTS_MEDICARE_ADVANTAGE,MORTALITY - RANDOM EFFECTS,MORTALITY - RANDOM EFFECTS - MEDICARE ADVANTAGE,Mortality - Random Effects - Medicare Advantage (Outcomes),,,N/A,DECIMAL_2,LOWER,,,,
USNWR - ADULT SPECIALTIES,2024-07-01,2024-2025,SUBMEASURE,NEUROLOGY AND NEUROSURGERY,NEUROLOGY_AND_NEUROSURGERY_MORTALITY_RANDOM_EFFECTS_MORTALITY_RANDOM_EFFECTS_MEDICARE_ADVANTAGE,MORTALITY - RANDOM EFFECTS,MORTALITY - RANDOM EFFECTS - MEDICARE ADVANTAGE,Mortality - Random Effects - Medicare Advantage (Outcomes),,,N/A,DECIMAL_2,LOWER,,,,
USNWR - ADULT SPECIALTIES,2025-07-01,2025-2026,SUBMEASURE,NEUROLOGY AND NEUROSURGERY,NEUROLOGY_AND_NEUROSURGERY_MORTALITY_RANDOM_EFFECTS_MORTALITY_RANDOM_EFFECTS_MEDICARE_ADVANTAGE,MORTALITY - RANDOM EFFECTS,MORTALITY - RANDOM EFFECTS - MEDICARE ADVANTAGE,Mortality - Random Effects - Medicare Advantage (Outcomes),,,N/A,DECIMAL_2,LOWER,,,,
USNWR - ADULT SPECIALTIES,2024-07-01,2024-2025,SUBMEASURE,ORTHOPEDICS,ORTHOPEDICS_MORTALITY_RANDOM_EFFECTS_MORTALITY_RANDOM_EFFECTS_MEDICARE_ADVANTAGE,MORTALITY - RANDOM EFFECTS,MORTALITY - RANDOM EFFECTS - MEDICARE ADVANTAGE,Mortality - Random Effects - Medicare Advantage (Outcomes),,,N/A,DECIMAL_2,LOWER,,,,
USNWR - ADULT SPECIALTIES,2025-07-01,2025-2026,SUBMEASURE,ORTHOPEDICS,ORTHOPEDICS_MORTALITY_RANDOM_EFFECTS_MORTALITY_RANDOM_EFFECTS_MEDICARE_ADVANTAGE,MORTALITY - RANDOM EFFECTS,MORTALITY - RANDOM EFFECTS - MEDICARE ADVANTAGE,Mortality - Random Effects - Medicare Advantage (Outcomes),,,N/A,DECIMAL_2,LOWER,,,,
USNWR - ADULT SPECIALTIES,2024-07-01,2024-2025,SUBMEASURE,PULMONOLOGY,PULMONOLOGY_MORTALITY_RANDOM_EFFECTS_MORTALITY_RANDOM_EFFECTS_MEDICARE_ADVANTAGE,MORTALITY - RANDOM EFFECTS,MORTALITY - RANDOM EFFECTS - MEDICARE ADVANTAGE,Mortality - Random Effects - Medicare Advantage (Outcomes),,,N/A,DECIMAL_2,LOWER,,,,
USNWR - ADULT SPECIALTIES,2025-07-01,2025-2026,SUBMEASURE,PULMONOLOGY,PULMONOLOGY_MORTALITY_RANDOM_EFFECTS_MORTALITY_RANDOM_EFFECTS_MEDICARE_ADVANTAGE,MORTALITY - RANDOM EFFECTS,MORTALITY - RANDOM EFFECTS - MEDICARE ADVANTAGE,Mortality - Random Effects - Medicare Advantage (Outcomes),,,N/A,DECIMAL_2,LOWER,,,,
USNWR - ADULT SPECIALTIES,2024-07-01,2024-2025,SUBMEASURE,UROLOGY,UROLOGY_MORTALITY_RANDOM_EFFECTS_MORTALITY_RANDOM_EFFECTS_MEDICARE_ADVANTAGE,MORTALITY - RANDOM EFFECTS,MORTALITY - RANDOM EFFECTS - MEDICARE ADVANTAGE,Mortality - Random Effects - Medicare Advantage (Outcomes),,,N/A,DECIMAL_2,LOWER,,,,
USNWR - ADULT SPECIALTIES,2025-07-01,2025-2026,SUBMEASURE,UROLOGY,UROLOGY_MORTALITY_RANDOM_EFFECTS_MORTALITY_RANDOM_EFFECTS_MEDICARE_ADVANTAGE,MORTALITY - RANDOM EFFECTS,MORTALITY - RANDOM EFFECTS - MEDICARE ADVANTAGE,Mortality - Random Effects - Medicare Advantage (Outcomes),,,N/A,DECIMAL_2,LOWER,,,,
USNWR - ADULT SPECIALTIES,2025-07-01,2025-2026,SUBMEASURE,OBSTETRICS AND GYNECOLOGY,OBSTETRICS_AND_GYNECOLOGY_MORTALITY_RANDOM_EFFECTS_MORTALITY_RANDOM_EFFECTS_TRADITIONAL_FEE_FOR_SERVICE,MORTALITY - RANDOM EFFECTS,MORTALITY - RANDOM EFFECTS - TRADITIONAL FEE-FOR-SERVICE,Mortality - Random Effects - Traditional Fee-For-Service,,,N/A,DECIMAL_2,LOWER,,,,
USNWR - ADULT SPECIALTIES,2024-07-01,2024-2025,SUBMEASURE,CANCER,CANCER_MORTALITY_RANDOM_EFFECTS_MORTALITY_RANDOM_EFFECTS_TRADITIONAL_FEE_FOR_SERVICE,MORTALITY - RANDOM EFFECTS,MORTALITY - RANDOM EFFECTS - TRADITIONAL FEE-FOR-SERVICE,Mortality - Random Effects - Traditional Fee-For-Service (Outcomes),,,N/A,DECIMAL_2,LOWER,,,,
USNWR - ADULT SPECIALTIES,2025-07-01,2025-2026,SUBMEASURE,CANCER,CANCER_MORTALITY_RANDOM_EFFECTS_MORTALITY_RANDOM_EFFECTS_TRADITIONAL_FEE_FOR_SERVICE,MORTALITY - RANDOM EFFECTS,MORTALITY - RANDOM EFFECTS - TRADITIONAL FEE-FOR-SERVICE,Mortality - Random Effects - Traditional Fee-For-Service (Outcomes),,,N/A,DECIMAL_2,LOWER,,,,
USNWR - ADULT SPECIALTIES,2024-07-01,2024-2025,SUBMEASURE,CARDIOLOGY AND HEART SURGERY,CARDIOLOGY_AND_HEART_SURGERY_MORTALITY_RANDOM_EFFECTS_MORTALITY_RANDOM_EFFECTS_TRADITIONAL_FEE_FOR_SERVICE,MORTALITY - RANDOM EFFECTS,MORTALITY - RANDOM EFFECTS - TRADITIONAL FEE-FOR-SERVICE,Mortality - Random Effects - Traditional Fee-For-Service (Outcomes),,,N/A,DECIMAL_2,LOWER,,,,
USNWR - ADULT SPECIALTIES,2025-07-01,2025-2026,SUBMEASURE,CARDIOLOGY AND HEART SURGERY,CARDIOLOGY_AND_HEART_SURGERY_MORTALITY_RANDOM_EFFECTS_MORTALITY_RANDOM_EFFECTS_TRADITIONAL_FEE_FOR_SERVICE,MORTALITY - RANDOM EFFECTS,MORTALITY - RANDOM EFFECTS - TRADITIONAL FEE-FOR-SERVICE,Mortality - Random Effects - Traditional Fee-For-Service (Outcomes),,,N/A,DECIMAL_2,LOWER,,,,
USNWR - ADULT SPECIALTIES,2024-07-01,2024-2025,SUBMEASURE,DIABETES AND ENDOCRINE DISORDERS,DIABETES_AND_ENDOCRINE_DISORDERS_MORTALITY_RANDOM_EFFECTS_MORTALITY_RANDOM_EFFECTS_TRADITIONAL_FEE_FOR_SERVICE,MORTALITY - RANDOM EFFECTS,MORTALITY - RANDOM EFFECTS - TRADITIONAL FEE-FOR-SERVICE,Mortality - Random Effects - Traditional Fee-For-Service (Outcomes),,,N/A,DECIMAL_2,LOWER,,,,
USNWR - ADULT SPECIALTIES,2025-07-01,2025-2026,SUBMEASURE,DIABETES AND ENDOCRINE DISORDERS,DIABETES_AND_ENDOCRINE_DISORDERS_MORTALITY_RANDOM_EFFECTS_MORTALITY_RANDOM_EFFECTS_TRADITIONAL_FEE_FOR_SERVICE,MORTALITY - RANDOM EFFECTS,MORTALITY - RANDOM EFFECTS - TRADITIONAL FEE-FOR-SERVICE,Mortality - Random Effects - Traditional Fee-For-Service (Outcomes),,,N/A,DECIMAL_2,LOWER,,,,
USNWR - ADULT SPECIALTIES,2024-07-01,2024-2025,SUBMEASURE,"EAR, NOSE, AND THROAT",EAR_NOSE_AND_THROAT_MORTALITY_RANDOM_EFFECTS_MORTALITY_RANDOM_EFFECTS_TRADITIONAL_FEE_FOR_SERVICE,MORTALITY - RANDOM EFFECTS,MORTALITY - RANDOM EFFECTS - TRADITIONAL FEE-FOR-SERVICE,Mortality - Random Effects - Traditional Fee-For-Service (Outcomes),,,N/A,DECIMAL_2,LOWER,,,,
USNWR - ADULT SPECIALTIES,2025-07-01,2025-2026,SUBMEASURE,"EAR, NOSE, AND THROAT",EAR_NOSE_AND_THROAT_MORTALITY_RANDOM_EFFECTS_MORTALITY_RANDOM_EFFECTS_TRADITIONAL_FEE_FOR_SERVICE,MORTALITY - RANDOM EFFECTS,MORTALITY - RANDOM EFFECTS - TRADITIONAL FEE-FOR-SERVICE,Mortality - Random Effects - Traditional Fee-For-Service (Outcomes),,,N/A,DECIMAL_2,LOWER,,,,
USNWR - ADULT SPECIALTIES,2024-07-01,2024-2025,SUBMEASURE,GASTROENTEROLOGY AND GI SURGERY,GASTROENTEROLOGY_AND_GI_SURGERY_MORTALITY_RANDOM_EFFECTS_MORTALITY_RANDOM_EFFECTS_TRADITIONAL_FEE_FOR_SERVICE,MORTALITY - RANDOM EFFECTS,MORTALITY - RANDOM EFFECTS - TRADITIONAL FEE-FOR-SERVICE,Mortality - Random Effects - Traditional Fee-For-Service (Outcomes),,,N/A,DECIMAL_2,LOWER,,,,
USNWR - ADULT SPECIALTIES,2025-07-01,2025-2026,SUBMEASURE,GASTROENTEROLOGY AND GI SURGERY,GASTROENTEROLOGY_AND_GI_SURGERY_MORTALITY_RANDOM_EFFECTS_MORTALITY_RANDOM_EFFECTS_TRADITIONAL_FEE_FOR_SERVICE,MORTALITY - RANDOM EFFECTS,MORTALITY - RANDOM EFFECTS - TRADITIONAL FEE-FOR-SERVICE,Mortality - Random Effects - Traditional Fee-For-Service (Outcomes),,,N/A,DECIMAL_2,LOWER,,,,
USNWR - ADULT SPECIALTIES,2024-07-01,2024-2025,SUBMEASURE,GERIATRIC CARE,GERIATRIC_CARE_MORTALITY_RANDOM_EFFECTS_MORTALITY_RANDOM_EFFECTS_TRADITIONAL_FEE_FOR_SERVICE,MORTALITY - RANDOM EFFECTS,MORTALITY - RANDOM EFFECTS - TRADITIONAL FEE-FOR-SERVICE,Mortality - Random Effects - Traditional Fee-For-Service (Outcomes),,,N/A,DECIMAL_2,LOWER,,,,
USNWR - ADULT SPECIALTIES,2025-07-01,2025-2026,SUBMEASURE,GERIATRIC CARE,GERIATRIC_CARE_MORTALITY_RANDOM_EFFECTS_MORTALITY_RANDOM_EFFECTS_TRADITIONAL_FEE_FOR_SERVICE,MORTALITY - RANDOM EFFECTS,MORTALITY - RANDOM EFFECTS - TRADITIONAL FEE-FOR-SERVICE,Mortality - Random Effects - Traditional Fee-For-Service (Outcomes),,,N/A,DECIMAL_2,LOWER,,,,
USNWR - ADULT SPECIALTIES,2024-07-01,2024-2025,SUBMEASURE,NEUROLOGY AND NEUROSURGERY,NEUROLOGY_AND_NEUROSURGERY_MORTALITY_RANDOM_EFFECTS_MORTALITY_RANDOM_EFFECTS_TRADITIONAL_FEE_FOR_SERVICE,MORTALITY - RANDOM EFFECTS,MORTALITY - RANDOM EFFECTS - TRADITIONAL FEE-FOR-SERVICE,Mortality - Random Effects - Traditional Fee-For-Service (Outcomes),,,N/A,DECIMAL_2,LOWER,,,,
USNWR - ADULT SPECIALTIES,2025-07-01,2025-2026,SUBMEASURE,NEUROLOGY AND NEUROSURGERY,NEUROLOGY_AND_NEUROSURGERY_MORTALITY_RANDOM_EFFECTS_MORTALITY_RANDOM_EFFECTS_TRADITIONAL_FEE_FOR_SERVICE,MORTALITY - RANDOM EFFECTS,MORTALITY - RANDOM EFFECTS - TRADITIONAL FEE-FOR-SERVICE,Mortality - Random Effects - Traditional Fee-For-Service (Outcomes),,,N/A,DECIMAL_2,LOWER,,,,
USNWR - ADULT SPECIALTIES,2024-07-01,2024-2025,SUBMEASURE,ORTHOPEDICS,ORTHOPEDICS_MORTALITY_RANDOM_EFFECTS_MORTALITY_RANDOM_EFFECTS_TRADITIONAL_FEE_FOR_SERVICE,MORTALITY - RANDOM EFFECTS,MORTALITY - RANDOM EFFECTS - TRADITIONAL FEE-FOR-SERVICE,Mortality - Random Effects - Traditional Fee-For-Service (Outcomes),,,N/A,DECIMAL_2,LOWER,,,,
USNWR - ADULT SPECIALTIES,2025-07-01,2025-2026,SUBMEASURE,ORTHOPEDICS,ORTHOPEDICS_MORTALITY_RANDOM_EFFECTS_MORTALITY_RANDOM_EFFECTS_TRADITIONAL_FEE_FOR_SERVICE,MORTALITY - RANDOM EFFECTS,MORTALITY - RANDOM EFFECTS - TRADITIONAL FEE-FOR-SERVICE,Mortality - Random Effects - Traditional Fee-For-Service (Outcomes),,,N/A,DECIMAL_2,LOWER,,,,
USNWR - ADULT SPECIALTIES,2024-07-01,2024-2025,SUBMEASURE,PULMONOLOGY,PULMONOLOGY_MORTALITY_RANDOM_EFFECTS_MORTALITY_RANDOM_EFFECTS_TRADITIONAL_FEE_FOR_SERVICE,MORTALITY - RANDOM EFFECTS,MORTALITY - RANDOM EFFECTS - TRADITIONAL FEE-FOR-SERVICE,Mortality - Random Effects - Traditional Fee-For-Service (Outcomes),,,N/A,DECIMAL_2,LOWER,,,,
USNWR - ADULT SPECIALTIES,2025-07-01,2025-2026,SUBMEASURE,PULMONOLOGY,PULMONOLOGY_MORTALITY_RANDOM_EFFECTS_MORTALITY_RANDOM_EFFECTS_TRADITIONAL_FEE_FOR_SERVICE,MORTALITY - RANDOM EFFECTS,MORTALITY - RANDOM EFFECTS - TRADITIONAL FEE-FOR-SERVICE,Mortality - Random Effects - Traditional Fee-For-Service (Outcomes),,,N/A,DECIMAL_2,LOWER,,,,
USNWR - ADULT SPECIALTIES,2024-07-01,2024-2025,SUBMEASURE,UROLOGY,UROLOGY_MORTALITY_RANDOM_EFFECTS_MORTALITY_RANDOM_EFFECTS_TRADITIONAL_FEE_FOR_SERVICE,MORTALITY - RANDOM EFFECTS,MORTALITY - RANDOM EFFECTS - TRADITIONAL FEE-FOR-SERVICE,Mortality - Random Effects - Traditional Fee-For-Service (Outcomes),,,N/A,DECIMAL_2,LOWER,,,,
USNWR - ADULT SPECIALTIES,2025-07-01,2025-2026,SUBMEASURE,UROLOGY,UROLOGY_MORTALITY_RANDOM_EFFECTS_MORTALITY_RANDOM_EFFECTS_TRADITIONAL_FEE_FOR_SERVICE,MORTALITY - RANDOM EFFECTS,MORTALITY - RANDOM EFFECTS - TRADITIONAL FEE-FOR-SERVICE,Mortality - Random Effects - Traditional Fee-For-Service (Outcomes),,,N/A,DECIMAL_2,LOWER,,,,
USNWR - ADULT SPECIALTIES,2024-07-01,2024-2025,MEASURE,CANCER,CANCER_MORTALITY_RANDOM_EFFECTS_OVERALL,MORTALITY - RANDOM EFFECTS,OVERALL,Mortality - Random Effects (Outcomes),,,N/A,DECIMAL_2,LOWER,,,,
USNWR - ADULT SPECIALTIES,2025-07-01,2025-2026,MEASURE,CANCER,CANCER_MORTALITY_RANDOM_EFFECTS_OVERALL,MORTALITY - RANDOM EFFECTS,OVERALL,Mortality - Random Effects (Outcomes),,,N/A,DECIMAL_2,LOWER,,,,
USNWR - ADULT SPECIALTIES,2024-07-01,2024-2025,MEASURE,CARDIOLOGY AND HEART SURGERY,CARDIOLOGY_AND_HEART_SURGERY_MORTALITY_RANDOM_EFFECTS_OVERALL,MORTALITY - RANDOM EFFECTS,OVERALL,Mortality - Random Effects (Outcomes),,,N/A,DECIMAL_2,LOWER,,,,
USNWR - ADULT SPECIALTIES,2025-07-01,2025-2026,MEASURE,CARDIOLOGY AND HEART SURGERY,CARDIOLOGY_AND_HEART_SURGERY_MORTALITY_RANDOM_EFFECTS_OVERALL,MORTALITY - RANDOM EFFECTS,OVERALL,Mortality - Random Effects (Outcomes),,,N/A,DECIMAL_2,LOWER,,,,
USNWR - ADULT SPECIALTIES,2024-07-01,2024-2025,MEASURE,DIABETES AND ENDOCRINE DISORDERS,DIABETES_AND_ENDOCRINE_DISORDERS_MORTALITY_RANDOM_EFFECTS_OVERALL,MORTALITY - RANDOM EFFECTS,OVERALL,Mortality - Random Effects (Outcomes),,,N/A,DECIMAL_2,LOWER,,,,
USNWR - ADULT SPECIALTIES,2025-07-01,2025-2026,MEASURE,DIABETES AND ENDOCRINE DISORDERS,DIABETES_AND_ENDOCRINE_DISORDERS_MORTALITY_RANDOM_EFFECTS_OVERALL,MORTALITY - RANDOM EFFECTS,OVERALL,Mortality - Random Effects (Outcomes),,,N/A,DECIMAL_2,LOWER,,,,
USNWR - ADULT SPECIALTIES,2024-07-01,2024-2025,MEASURE,"EAR, NOSE, AND THROAT",EAR_NOSE_AND_THROAT_MORTALITY_RANDOM_EFFECTS_OVERALL,MORTALITY - RANDOM EFFECTS,OVERALL,Mortality - Random Effects (Outcomes),,,N/A,DECIMAL_2,LOWER,,,,
USNWR - ADULT SPECIALTIES,2025-07-01,2025-2026,MEASURE,"EAR, NOSE, AND THROAT",EAR_NOSE_AND_THROAT_MORTALITY_RANDOM_EFFECTS_OVERALL,MORTALITY - RANDOM EFFECTS,OVERALL,Mortality - Random Effects (Outcomes),,,N/A,DECIMAL_2,LOWER,,,,
USNWR - ADULT SPECIALTIES,2024-07-01,2024-2025,MEASURE,GASTROENTEROLOGY AND GI SURGERY,GASTROENTEROLOGY_AND_GI_SURGERY_MORTALITY_RANDOM_EFFECTS_OVERALL,MORTALITY - RANDOM EFFECTS,OVERALL,Mortality - Random Effects (Outcomes),,,N/A,DECIMAL_2,LOWER,,,,
USNWR - ADULT SPECIALTIES,2025-07-01,2025-2026,MEASURE,GASTROENTEROLOGY AND GI SURGERY,GASTROENTEROLOGY_AND_GI_SURGERY_MORTALITY_RANDOM_EFFECTS_OVERALL,MORTALITY - RANDOM EFFECTS,OVERALL,Mortality - Random Effects (Outcomes),,,N/A,DECIMAL_2,LOWER,,,,
USNWR - ADULT SPECIALTIES,2024-07-01,2024-2025,MEASURE,GERIATRIC CARE,GERIATRIC_CARE_MORTALITY_RANDOM_EFFECTS_OVERALL,MORTALITY - RANDOM EFFECTS,OVERALL,Mortality - Random Effects (Outcomes),,,N/A,DECIMAL_2,LOWER,,,,
USNWR - ADULT SPECIALTIES,2025-07-01,2025-2026,MEASURE,GERIATRIC CARE,GERIATRIC_CARE_MORTALITY_RANDOM_EFFECTS_OVERALL,MORTALITY - RANDOM EFFECTS,OVERALL,Mortality - Random Effects (Outcomes),,,N/A,DECIMAL_2,LOWER,,,,
USNWR - ADULT SPECIALTIES,2024-07-01,2024-2025,MEASURE,NEUROLOGY AND NEUROSURGERY,NEUROLOGY_AND_NEUROSURGERY_MORTALITY_RANDOM_EFFECTS_OVERALL,MORTALITY - RANDOM EFFECTS,OVERALL,Mortality - Random Effects (Outcomes),,,N/A,DECIMAL_2,LOWER,,,,
USNWR - ADULT SPECIALTIES,2025-07-01,2025-2026,MEASURE,NEUROLOGY AND NEUROSURGERY,NEUROLOGY_AND_NEUROSURGERY_MORTALITY_RANDOM_EFFECTS_OVERALL,MORTALITY - RANDOM EFFECTS,OVERALL,Mortality - Random Effects (Outcomes),,,N/A,DECIMAL_2,LOWER,,,,
USNWR - ADULT SPECIALTIES,2024-07-01,2024-2025,MEASURE,ORTHOPEDICS,ORTHOPEDICS_MORTALITY_RANDOM_EFFECTS_OVERALL,MORTALITY - RANDOM EFFECTS,OVERALL,Mortality - Random Effects (Outcomes),,,N/A,DECIMAL_2,LOWER,,,,
USNWR - ADULT SPECIALTIES,2025-07-01,2025-2026,MEASURE,ORTHOPEDICS,ORTHOPEDICS_MORTALITY_RANDOM_EFFECTS_OVERALL,MORTALITY - RANDOM EFFECTS,OVERALL,Mortality - Random Effects (Outcomes),,,N/A,DECIMAL_2,LOWER,,,,
USNWR - ADULT SPECIALTIES,2024-07-01,2024-2025,MEASURE,PULMONOLOGY,PULMONOLOGY_MORTALITY_RANDOM_EFFECTS_OVERALL,MORTALITY - RANDOM EFFECTS,OVERALL,Mortality - Random Effects (Outcomes),,,N/A,DECIMAL_2,LOWER,,,,
USNWR - ADULT SPECIALTIES,2025-07-01,2025-2026,MEASURE,PULMONOLOGY,PULMONOLOGY_MORTALITY_RANDOM_EFFECTS_OVERALL,MORTALITY - RANDOM EFFECTS,OVERALL,Mortality - Random Effects (Outcomes),,,N/A,DECIMAL_2,LOWER,,,,
USNWR - ADULT SPECIALTIES,2024-07-01,2024-2025,MEASURE,UROLOGY,UROLOGY_MORTALITY_RANDOM_EFFECTS_OVERALL,MORTALITY - RANDOM EFFECTS,OVERALL,Mortality - Random Effects (Outcomes),,,N/A,DECIMAL_2,LOWER,,,,
USNWR - ADULT SPECIALTIES,2025-07-01,2025-2026,MEASURE,UROLOGY,UROLOGY_MORTALITY_RANDOM_EFFECTS_OVERALL,MORTALITY - RANDOM EFFECTS,OVERALL,Mortality - Random Effects (Outcomes),,,N/A,DECIMAL_2,LOWER,,,,
USNWR - ADULT SPECIALTIES,2025-07-01,2025-2026,SUBMEASURE,OBSTETRICS AND GYNECOLOGY,OBSTETRICS_AND_GYNECOLOGY_MORTALITY_RANDOM_EFFECTS_MORTALITY_STANDARD_ERROR_FOR_RANDOM_EFFECTS_MEDICARE_ADVANTAGE,MORTALITY - RANDOM EFFECTS,MORTALITY - STANDARD ERROR FOR RANDOM EFFECTS - MEDICARE ADVANTAGE,Mortality - Standard Error for Random Effects - Medicare Advantage,,,N/A,DECIMAL_2,LOWER,,,,
USNWR - ADULT SPECIALTIES,2024-07-01,2024-2025,SUBMEASURE,CANCER,CANCER_MORTALITY_RANDOM_EFFECTS_MORTALITY_STANDARD_ERROR_FOR_RANDOM_EFFECTS_MEDICARE_ADVANTAGE,MORTALITY - RANDOM EFFECTS,MORTALITY - STANDARD ERROR FOR RANDOM EFFECTS - MEDICARE ADVANTAGE,Mortality - Standard Error for Random Effects - Medicare Advantage (Outcomes),,,N/A,DECIMAL_2,LOWER,,,,
USNWR - ADULT SPECIALTIES,2025-07-01,2025-2026,SUBMEASURE,CANCER,CANCER_MORTALITY_RANDOM_EFFECTS_MORTALITY_STANDARD_ERROR_FOR_RANDOM_EFFECTS_MEDICARE_ADVANTAGE,MORTALITY - RANDOM EFFECTS,MORTALITY - STANDARD ERROR FOR RANDOM EFFECTS - MEDICARE ADVANTAGE,Mortality - Standard Error for Random Effects - Medicare Advantage (Outcomes),,,N/A,DECIMAL_2,LOWER,,,,
USNWR - ADULT SPECIALTIES,2024-07-01,2024-2025,SUBMEASURE,CARDIOLOGY AND HEART SURGERY,CARDIOLOGY_AND_HEART_SURGERY_MORTALITY_RANDOM_EFFECTS_MORTALITY_STANDARD_ERROR_FOR_RANDOM_EFFECTS_MEDICARE_ADVANTAGE,MORTALITY - RANDOM EFFECTS,MORTALITY - STANDARD ERROR FOR RANDOM EFFECTS - MEDICARE ADVANTAGE,Mortality - Standard Error for Random Effects - Medicare Advantage (Outcomes),,,N/A,DECIMAL_2,LOWER,,,,
USNWR - ADULT SPECIALTIES,2025-07-01,2025-2026,SUBMEASURE,CARDIOLOGY AND HEART SURGERY,CARDIOLOGY_AND_HEART_SURGERY_MORTALITY_RANDOM_EFFECTS_MORTALITY_STANDARD_ERROR_FOR_RANDOM_EFFECTS_MEDICARE_ADVANTAGE,MORTALITY - RANDOM EFFECTS,MORTALITY - STANDARD ERROR FOR RANDOM EFFECTS - MEDICARE ADVANTAGE,Mortality - Standard Error for Random Effects - Medicare Advantage (Outcomes),,,N/A,DECIMAL_2,LOWER,,,,
USNWR - ADULT SPECIALTIES,2024-07-01,2024-2025,SUBMEASURE,DIABETES AND ENDOCRINE DISORDERS,DIABETES_AND_ENDOCRINE_DISORDERS_MORTALITY_RANDOM_EFFECTS_MORTALITY_STANDARD_ERROR_FOR_RANDOM_EFFECTS_MEDICARE_ADVANTAGE,MORTALITY - RANDOM EFFECTS,MORTALITY - STANDARD ERROR FOR RANDOM EFFECTS - MEDICARE ADVANTAGE,Mortality - Standard Error for Random Effects - Medicare Advantage (Outcomes),,,N/A,DECIMAL_2,LOWER,,,,
USNWR - ADULT SPECIALTIES,2025-07-01,2025-2026,SUBMEASURE,DIABETES AND ENDOCRINE DISORDERS,DIABETES_AND_ENDOCRINE_DISORDERS_MORTALITY_RANDOM_EFFECTS_MORTALITY_STANDARD_ERROR_FOR_RANDOM_EFFECTS_MEDICARE_ADVANTAGE,MORTALITY - RANDOM EFFECTS,MORTALITY - STANDARD ERROR FOR RANDOM EFFECTS - MEDICARE ADVANTAGE,Mortality - Standard Error for Random Effects - Medicare Advantage (Outcomes),,,N/A,DECIMAL_2,LOWER,,,,
USNWR - ADULT SPECIALTIES,2024-07-01,2024-2025,SUBMEASURE,"EAR, NOSE, AND THROAT",EAR_NOSE_AND_THROAT_MORTALITY_RANDOM_EFFECTS_MORTALITY_STANDARD_ERROR_FOR_RANDOM_EFFECTS_MEDICARE_ADVANTAGE,MORTALITY - RANDOM EFFECTS,MORTALITY - STANDARD ERROR FOR RANDOM EFFECTS - MEDICARE ADVANTAGE,Mortality - Standard Error for Random Effects - Medicare Advantage (Outcomes),,,N/A,DECIMAL_2,LOWER,,,,
USNWR - ADULT SPECIALTIES,2025-07-01,2025-2026,SUBMEASURE,"EAR, NOSE, AND THROAT",EAR_NOSE_AND_THROAT_MORTALITY_RANDOM_EFFECTS_MORTALITY_STANDARD_ERROR_FOR_RANDOM_EFFECTS_MEDICARE_ADVANTAGE,MORTALITY - RANDOM EFFECTS,MORTALITY - STANDARD ERROR FOR RANDOM EFFECTS - MEDICARE ADVANTAGE,Mortality - Standard Error for Random Effects - Medicare Advantage (Outcomes),,,N/A,DECIMAL_2,LOWER,,,,
USNWR - ADULT SPECIALTIES,2024-07-01,2024-2025,SUBMEASURE,GASTROENTEROLOGY AND GI SURGERY,GASTROENTEROLOGY_AND_GI_SURGERY_MORTALITY_RANDOM_EFFECTS_MORTALITY_STANDARD_ERROR_FOR_RANDOM_EFFECTS_MEDICARE_ADVANTAGE,MORTALITY - RANDOM EFFECTS,MORTALITY - STANDARD ERROR FOR RANDOM EFFECTS - MEDICARE ADVANTAGE,Mortality - Standard Error for Random Effects - Medicare Advantage (Outcomes),,,N/A,DECIMAL_2,LOWER,,,,
